codigo_departamento;codigo_municipio;nombre_departamento;nombre_municipio;departamento_guid
25;25781;CUNDINAMARCA;SUTATAUSA;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25785;CUNDINAMARCA;TABIO;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25793;CUNDINAMARCA;TAUSA;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25797;CUNDINAMARCA;TENA;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25799;CUNDINAMARCA;TENJO;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25805;CUNDINAMARCA;TIBACUY;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25807;CUNDINAMARCA;TIBIRITA;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25815;CUNDINAMARCA;TOCAIMA;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25817;CUNDINAMARCA;TOCANCIPÁ;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25823;CUNDINAMARCA;TOPAIPÍ;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25839;CUNDINAMARCA;UBALÁ;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25841;CUNDINAMARCA;UBAQUE;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25843;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATÉ;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25845;CUNDINAMARCA;UNE;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25851;CUNDINAMARCA;ÚTICA;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25862;CUNDINAMARCA;VERGARA;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25867;CUNDINAMARCA;VIANÍ;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25871;CUNDINAMARCA;VILLAGÓMEZ;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25873;CUNDINAMARCA;VILLAPINZÓN;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25875;CUNDINAMARCA;VILLETA;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25878;CUNDINAMARCA;VIOTÁ;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25885;CUNDINAMARCA;YACOPÍ;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25898;CUNDINAMARCA;ZIPACÓN;f1739904-e536-42c2-8c27-7d67d6e7f682
25;25899;CUNDINAMARCA;ZIPAQUIRÁ;f1739904-e536-42c2-8c27-7d67d6e7f682
27;27001;CHOCÓ;QUIBDÓ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27006;CHOCÓ;ACANDÍ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27025;CHOCÓ;ALTO BAUDÓ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27050;CHOCÓ;ATRATO;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27073;CHOCÓ;BAGADÓ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27075;CHOCÓ;BAHÍA SOLANO;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27077;CHOCÓ;BAJO BAUDÓ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27099;CHOCÓ;BOJAYÁ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27135;CHOCÓ;EL CANTÓN DEL SAN PABLO;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27150;CHOCÓ;CARMEN DEL DARIÉN;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27160;CHOCÓ;CÉRTEGUI;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27205;CHOCÓ;CONDOTO;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27245;CHOCÓ;EL CARMEN DE ATRATO;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27250;CHOCÓ;EL LITORAL DEL SAN JUAN;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27361;CHOCÓ;ISTMINA;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27372;CHOCÓ;JURADÓ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27413;CHOCÓ;LLORÓ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27425;CHOCÓ;MEDIO ATRATO;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27430;CHOCÓ;MEDIO BAUDÓ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27450;CHOCÓ;MEDIO SAN JUAN;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27491;CHOCÓ;NÓVITA;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27495;CHOCÓ;NUQUÍ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27580;CHOCÓ;RÍO IRÓ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27600;CHOCÓ;RÍO QUITO;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27615;CHOCÓ;RIOSUCIO;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27660;CHOCÓ;SAN JOSÉ DEL PALMAR;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27745;CHOCÓ;SIPÍ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27787;CHOCÓ;TADÓ;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27800;CHOCÓ;UNGUÍA;ac8970d8-6f04-44ec-a74a-75283705dc69
27;27810;CHOCÓ;UNIÓN PANAMERICANA;ac8970d8-6f04-44ec-a74a-75283705dc69
41;41001;HUILA;NEIVA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41006;HUILA;ACEVEDO;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41013;HUILA;AGRADO;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41016;HUILA;AIPE;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41020;HUILA;ALGECIRAS;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41026;HUILA;ALTAMIRA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41078;HUILA;BARAYA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41132;HUILA;CAMPOALEGRE;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41206;HUILA;COLOMBIA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41244;HUILA;ELÍAS;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41298;HUILA;GARZÓN;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41306;HUILA;GIGANTE;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41319;HUILA;GUADALUPE;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41349;HUILA;HOBO;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41357;HUILA;ÍQUIRA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41359;HUILA;ISNOS;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41378;HUILA;LA ARGENTINA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41396;HUILA;LA PLATA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41483;HUILA;NÁTAGA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41503;HUILA;OPORAPA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41518;HUILA;PAICOL;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41524;HUILA;PALERMO;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41530;HUILA;PALESTINA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41548;HUILA;PITAL;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41551;HUILA;PITALITO;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41615;HUILA;RIVERA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41660;HUILA;SALADOBLANCO;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41668;HUILA;SAN AGUSTÍN;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41676;HUILA;SANTA MARÍA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41770;HUILA;SUAZA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41791;HUILA;TARQUI;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41797;HUILA;TESALIA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41799;HUILA;TELLO;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41801;HUILA;TERUEL;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41807;HUILA;TIMANÁ;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41872;HUILA;VILLAVIEJA;38c830e4-ba5b-4046-aab2-4aabf797b7d2
41;41885;HUILA;YAGUARÁ;38c830e4-ba5b-4046-aab2-4aabf797b7d2
44;44001;LA GUAJIRA;RIOHACHA;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44035;LA GUAJIRA;ALBANIA;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44078;LA GUAJIRA;BARRANCAS;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44090;LA GUAJIRA;DIBULLA;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44098;LA GUAJIRA;DISTRACCIÓN;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44110;LA GUAJIRA;EL MOLINO;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44279;LA GUAJIRA;FONSECA;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44378;LA GUAJIRA;HATONUEVO;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44420;LA GUAJIRA;LA JAGUA DEL PILAR;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44430;LA GUAJIRA;MAICAO;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44560;LA GUAJIRA;MANAURE;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44650;LA GUAJIRA;SAN JUAN DEL CESAR;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44847;LA GUAJIRA;URIBIA;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44855;LA GUAJIRA;URUMITA;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
44;44874;LA GUAJIRA;VILLANUEVA;7dba66a3-9b2c-4d04-acd4-a51feb5f4214
47;47001;MAGDALENA;SANTA MARTA;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47030;MAGDALENA;ALGARROBO;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47053;MAGDALENA;ARACATACA;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47058;MAGDALENA;ARIGUANÍ;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47161;MAGDALENA;CERRO DE SAN ANTONIO;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47170;MAGDALENA;CHIVOLO;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47189;MAGDALENA;CIÉNAGA;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47205;MAGDALENA;CONCORDIA;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47245;MAGDALENA;EL BANCO;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47258;MAGDALENA;EL PIÑÓN;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47268;MAGDALENA;EL RETÉN;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47288;MAGDALENA;FUNDACIÓN;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47318;MAGDALENA;GUAMAL;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47460;MAGDALENA;NUEVA GRANADA;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47541;MAGDALENA;PEDRAZA;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47545;MAGDALENA;PIJIÑO DEL CARMEN;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47551;MAGDALENA;PIVIJAY;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47555;MAGDALENA;PLATO;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47570;MAGDALENA;PUEBLOVIEJO;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47605;MAGDALENA;REMOLINO;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47660;MAGDALENA;SABANAS DE SAN ÁNGEL;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47675;MAGDALENA;SALAMINA;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47692;MAGDALENA;SAN SEBASTIÁN DE BUENAVISTA;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47703;MAGDALENA;SAN ZENÓN;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47707;MAGDALENA;SANTA ANA;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47720;MAGDALENA;SANTA BÁRBARA DE PINTO;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47745;MAGDALENA;SITIONUEVO;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47798;MAGDALENA;TENERIFE;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47960;MAGDALENA;ZAPAYÁN;aa9aaa76-b18f-4681-b046-cb70abe67bea
47;47980;MAGDALENA;ZONA BANANERA;aa9aaa76-b18f-4681-b046-cb70abe67bea
50;50001;META;VILLAVICENCIO;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50006;META;ACACÍAS;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50110;META;BARRANCA DE UPÍA;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50124;META;CABUYARO;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50150;META;CASTILLA LA NUEVA;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50223;META;CUBARRAL;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50226;META;CUMARAL;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50245;META;EL CALVARIO;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50251;META;EL CASTILLO;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50270;META;EL DORADO;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50287;META;FUENTE DE ORO;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50313;META;GRANADA;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50318;META;GUAMAL;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50325;META;MAPIRIPÁN;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50330;META;MESETAS;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50350;META;LA MACARENA;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50370;META;URIBE;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50400;META;LEJANÍAS;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50450;META;PUERTO CONCORDIA;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50568;META;PUERTO GAITÁN;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50573;META;PUERTO LÓPEZ;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50577;META;PUERTO LLERAS;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50590;META;PUERTO RICO;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50606;META;RESTREPO;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50680;META;SAN CARLOS DE GUAROA;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50683;META;SAN JUAN DE ARAMA;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50686;META;SAN JUANITO;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50689;META;SAN MARTÍN;cf74f697-e51c-48a8-a80e-f23277c78f18
50;50711;META;VISTAHERMOSA;cf74f697-e51c-48a8-a80e-f23277c78f18
52;52001;NARIÑO;PASTO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52019;NARIÑO;ALBÁN;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52022;NARIÑO;ALDANA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52036;NARIÑO;ANCUYA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52051;NARIÑO;ARBOLEDA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52079;NARIÑO;BARBACOAS;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52083;NARIÑO;BELÉN;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52110;NARIÑO;BUESACO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52203;NARIÑO;COLÓN;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52207;NARIÑO;CONSACÁ;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52210;NARIÑO;CONTADERO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52215;NARIÑO;CÓRDOBA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52224;NARIÑO;CUASPUD CARLOSAMA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52227;NARIÑO;CUMBAL;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52233;NARIÑO;CUMBITARA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52240;NARIÑO;CHACHAGÜÍ;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52250;NARIÑO;EL CHARCO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52254;NARIÑO;EL PEÑOL;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52256;NARIÑO;EL ROSARIO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52258;NARIÑO;EL TABLÓN DE GÓMEZ;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52260;NARIÑO;EL TAMBO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52287;NARIÑO;FUNES;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52317;NARIÑO;GUACHUCAL;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52320;NARIÑO;GUAITARILLA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52323;NARIÑO;GUALMATÁN;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52352;NARIÑO;ILES;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52354;NARIÑO;IMUÉS;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52356;NARIÑO;IPIALES;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52378;NARIÑO;LA CRUZ;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52381;NARIÑO;LA FLORIDA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52385;NARIÑO;LA LLANADA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52390;NARIÑO;LA TOLA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52399;NARIÑO;LA UNIÓN;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52405;NARIÑO;LEIVA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52411;NARIÑO;LINARES;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52418;NARIÑO;LOS ANDES;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52427;NARIÑO;MAGÜÍ;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52435;NARIÑO;MALLAMA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52473;NARIÑO;MOSQUERA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52480;NARIÑO;NARIÑO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52490;NARIÑO;OLAYA HERRERA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52506;NARIÑO;OSPINA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52520;NARIÑO;FRANCISCO PIZARRO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52540;NARIÑO;POLICARPA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52560;NARIÑO;POTOSÍ;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52565;NARIÑO;PROVIDENCIA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52573;NARIÑO;PUERRES;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52585;NARIÑO;PUPIALES;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52612;NARIÑO;RICAURTE;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52621;NARIÑO;ROBERTO PAYÁN;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52678;NARIÑO;SAMANIEGO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52683;NARIÑO;SANDONÁ;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52685;NARIÑO;SAN BERNARDO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52687;NARIÑO;SAN LORENZO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52693;NARIÑO;SAN PABLO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52694;NARIÑO;SAN PEDRO DE CARTAGO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52696;NARIÑO;SANTA BÁRBARA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52699;NARIÑO;SANTACRUZ;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52720;NARIÑO;SAPUYES;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52786;NARIÑO;TAMINANGO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52788;NARIÑO;TANGUA;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52835;NARIÑO;SAN ANDRÉS DE TUMACO;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52838;NARIÑO;TÚQUERRES;0e64e121-5bb9-4f91-ad60-bc414675ccd6
52;52885;NARIÑO;YACUANQUER;0e64e121-5bb9-4f91-ad60-bc414675ccd6
54;54001;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54003;NORTE DE SANTANDER;ÁBREGO;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54051;NORTE DE SANTANDER;ARBOLEDAS;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54099;NORTE DE SANTANDER;BOCHALEMA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54109;NORTE DE SANTANDER;BUCARASICA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54125;NORTE DE SANTANDER;CÁCOTA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54128;NORTE DE SANTANDER;CÁCHIRA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54172;NORTE DE SANTANDER;CHINÁCOTA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54174;NORTE DE SANTANDER;CHITAGÁ;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54206;NORTE DE SANTANDER;CONVENCIÓN;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54223;NORTE DE SANTANDER;CUCUTILLA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54239;NORTE DE SANTANDER;DURANIA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54245;NORTE DE SANTANDER;EL CARMEN;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54250;NORTE DE SANTANDER;EL TARRA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54261;NORTE DE SANTANDER;EL ZULIA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54313;NORTE DE SANTANDER;GRAMALOTE;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54344;NORTE DE SANTANDER;HACARÍ;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54347;NORTE DE SANTANDER;HERRÁN;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54377;NORTE DE SANTANDER;LABATECA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54385;NORTE DE SANTANDER;LA ESPERANZA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54398;NORTE DE SANTANDER;LA PLAYA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54405;NORTE DE SANTANDER;LOS PATIOS;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54418;NORTE DE SANTANDER;LOURDES;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54480;NORTE DE SANTANDER;MUTISCUA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54498;NORTE DE SANTANDER;OCAÑA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54518;NORTE DE SANTANDER;PAMPLONA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54520;NORTE DE SANTANDER;PAMPLONITA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54553;NORTE DE SANTANDER;PUERTO SANTANDER;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54599;NORTE DE SANTANDER;RAGONVALIA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54660;NORTE DE SANTANDER;SALAZAR;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54670;NORTE DE SANTANDER;SAN CALIXTO;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54673;NORTE DE SANTANDER;SAN CAYETANO;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54680;NORTE DE SANTANDER;SANTIAGO;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54720;NORTE DE SANTANDER;SARDINATA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54743;NORTE DE SANTANDER;SILOS;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54800;NORTE DE SANTANDER;TEORAMA;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54810;NORTE DE SANTANDER;TIBÚ;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54820;NORTE DE SANTANDER;TOLEDO;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54871;NORTE DE SANTANDER;VILLA CARO;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
54;54874;NORTE DE SANTANDER;VILLA DEL ROSARIO;0581cb8a-97c5-4c38-a2ca-6c1305f30cf5
63;63001;QUINDÍO;ARMENIA;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63111;QUINDÍO;BUENAVISTA;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63130;QUINDÍO;CALARCÁ;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63190;QUINDÍO;CIRCASIA;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63212;QUINDÍO;CÓRDOBA;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63272;QUINDÍO;FILANDIA;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63302;QUINDÍO;GÉNOVA;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63401;QUINDÍO;LA TEBAIDA;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63470;QUINDÍO;MONTENEGRO;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63548;QUINDÍO;PIJAO;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63594;QUINDÍO;QUIMBAYA;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
63;63690;QUINDÍO;SALENTO;b1789925-1ca4-4f9c-a6d9-0ffad50c5f22
66;66001;RISARALDA;PEREIRA;99551a7e-63ce-4584-82ed-a583a568d57f
